cbsa,year,hsupwgtk,age,metro,pct_broadband,female,married,se,branch,educ_cat,inc_quint,race_black,race_hispanic
49020,2017,0,26,1,87.400002,0,0,1,0,4,5,0,0
49020,2019,7.3206334,59,1,87.400002,1,1,0,1,3,5,0,0
49020,2017,7.0388741,52,1,87.400002,0,1,0,1,3,3,0,0
31540,2017,3.4792664,34,1,92,1,1,0,1,4,5,0,0
47260,2017,7.7985015,39,1,91.099998,0,0,0,0,2,2,1,0
34060,2019,0,59,1,88.900002,0,0,0,0,1,3,0,0
42660,2015,4.3126264,46,1,94.5,0,0,0,1,4,5,0,0
42660,2015,0,41,1,94.5,0,1,0,0,2,5,0,0
42660,2017,4.7509298,46,1,94.5,1,1,0,1,2,5,0,0
42660,2019,4.6114626,57,1,94.5,1,1,1,1,4,5,0,0
42660,2015,4.2713604,43,1,94.5,0,0,0,1,4,5,1,0
42660,2017,6.3806276,55,1,94.5,0,1,0,1,2,4,1,0
42660,2017,4.2451463,43,1,94.5,0,1,0,1,3,5,0,1
42660,2023,8.6434937,33,1,94.5,0,1,0,1,4,5,1,0
42660,2019,0,52,1,94.5,0,0,0,0,3,4,0,0
33340,2017,5.2911868,52,1,89.900002,1,0,0,1,3,4,1,0
47900,2017,5.0374784,61,1,94.199997,0,0,0,1,4,5,0,0
17980,2013,0,46,1,84.599998,0,1,0,0,2,5,0,0
38860,2013,0,23,1,91.800003,0,0,0,0,3,2,0,0
26580,2023,1.2232282,32,1,84.099998,0,1,0,1,3,5,0,1
31540,2015,4.8074989,50,1,92,0,0,0,0,2,1,0,0
46140,2015,2.8477664,60,1,89.599998,1,0,0,1,2,3,0,0
39300,2013,.58441567,44,1,90.099998,0,1,0,1,3,5,0,0
33460,2013,2.1960151,39,1,92.800003,1,1,0,1,4,5,0,0
33460,2013,0,47,1,92.800003,1,1,1,0,4,5,0,0
24580,2013,2.314662,62,1,90.599998,0,1,0,1,3,4,0,0
47900,2013,.48455819,61,1,94.199997,1,0,0,1,2,1,1,0
36540,2015,0,62,1,91.400002,1,0,0,0,3,3,0,0
35300,2013,1.6267875,42,1,91.699997,0,0,1,1,4,5,0,0
35300,2015,0,35,1,91.699997,1,1,1,0,4,5,0,0
12620,2015,0,36,1,87.800003,0,1,0,0,2,1,0,0
39300,2013,.72589648,27,1,90.099998,0,0,0,1,3,5,0,0
35620,2017,7.3416729,35,1,90.900002,0,1,0,1,4,5,0,0
39300,2013,0,32,1,90.099998,0,0,0,0,4,2,0,0
10740,2019,1.3729653,53,1,87.800003,0,1,0,1,2,3,0,1
22900,2023,2.4973404,49,1,83.599998,0,1,0,1,2,5,0,0
15540,2021,.8149097,27,1,91.400002,0,0,0,1,3,5,0,0
15540,2023,.66731429,61,1,91.400002,0,0,0,1,2,3,0,0
36420,2017,0,25,1,90.699997,1,1,0,0,4,5,0,0
41180,2015,0,46,1,90.900002,0,1,0,0,2,2,1,0
19100,2015,6.5198951,31,1,92.599998,0,1,1,0,3,4,0,0
32820,2013,4.5062661,35,1,87.300003,1,0,0,1,2,1,1,0
19820,2015,0,46,1,90.900002,0,0,1,0,4,5,1,0
47900,2013,0,61,1,94.199997,0,0,0,0,4,4,0,0
14260,2013,1.7366785,28,1,93.800003,1,0,1,0,3,1,0,0
10740,2015,1.6535805,64,1,87.800003,1,0,0,0,3,5,0,1
16980,2013,3.896121,57,1,90.800003,1,1,0,0,2,4,0,0
33100,2015,0,40,1,89.199997,1,0,0,0,2,3,0,1
16980,2013,3.5511732,42,1,90.800003,0,1,0,1,4,4,0,1
16980,2015,4.3601952,33,1,90.800003,1,0,0,1,4,5,0,0
46520,2013,.82250798,37,1,91.699997,1,0,0,1,4,2,0,1
38300,2015,5.3003626,60,1,88.800003,1,1,0,1,3,5,0,0
22020,2015,.57291597,56,1,89,0,1,0,0,4,5,0,0
38860,2013,0,33,1,91.800003,0,1,0,0,3,2,0,0
38860,2015,.69685411,45,1,91.800003,1,1,0,1,4,5,0,0
14860,2015,1.9421101,30,1,92.900002,1,1,0,1,4,5,0,0
19820,2015,0,27,1,90.900002,1,1,0,0,3,2,0,0
39300,2017,1.9293509,51,1,90.099998,0,0,0,0,2,3,0,0
29740,2017,1.4992256,32,1,88.300003,1,0,0,1,2,1,0,1
42660,2019,5.070756,39,1,94.5,0,0,0,1,4,5,0,0
12580,2015,0,58,1,90.699997,1,1,0,0,1,2,0,1
40060,2017,0,44,1,89.800003,0,1,0,0,3,5,0,0
47900,2015,5.3956428,51,1,94.199997,0,1,0,0,4,5,0,0
33340,2015,0,51,1,89.900002,1,0,0,0,4,4,0,0
35300,2013,0,45,1,91.699997,0,1,0,0,3,5,0,0
42660,2013,4.8153424,40,1,94.5,0,1,0,1,3,1,0,0
12420,2013,4.5279579,34,1,93.5,1,0,0,1,4,3,0,0
30780,2023,2.2310812,33,1,88.5,1,0,0,1,3,4,0,0
30780,2017,2.0477109,64,1,88.5,1,1,0,1,4,5,1,0
25180,2013,2.0177155,48,1,88.599998,1,1,0,1,4,5,0,0
35620,2013,4.7044458,40,1,90.900002,0,1,0,1,4,5,0,0
30780,2015,0,44,1,88.5,0,0,0,0,4,4,1,0
40140,2013,0,35,1,92.5,0,1,0,0,4,4,0,1
46700,2015,0,61,1,93.300003,1,0,0,0,3,1,0,0
46700,2017,5.6010242,51,1,93.300003,1,1,0,1,4,5,0,0
12060,2013,6.2210379,53,1,92.800003,0,1,0,0,2,3,1,0
25540,2021,7.2183814,52,1,90.800003,0,1,0,1,2,3,1,0
19300,2015,4.3660283,33,1,89.900002,0,0,0,0,2,2,0,1
19300,2017,0,24,1,89.900002,0,1,0,0,4,4,0,1
30780,2017,1.9453647,43,1,88.5,1,0,0,1,4,5,0,0
30780,2019,1.6350155,62,1,88.5,1,1,0,1,3,5,0,0
47900,2013,3.5976398,56,1,94.199997,1,0,0,1,4,5,0,0
49740,2015,6.6134515,35,1,86.699997,0,1,0,1,3,3,0,1
19300,2017,3.4358852,41,1,89.900002,0,1,1,1,2,5,0,0
25540,2017,4.0555086,57,1,90.800003,1,1,0,0,3,5,0,0
25540,2021,3.4474771,54,1,90.800003,0,1,0,0,4,5,0,0
26580,2015,.83026689,58,1,84.099998,0,0,0,1,1,3,0,0
26580,2015,1.0073227,45,1,84.099998,1,1,0,0,4,5,0,0
16820,2019,5.7323318,27,1,90.400002,0,0,0,1,4,4,0,0
34060,2015,.89416301,61,1,88.900002,1,1,0,1,2,3,0,0
14460,2017,0,44,1,92.900002,1,0,0,0,3,3,1,0
47260,2023,6.23982,64,1,91.099998,1,0,0,1,3,3,0,0
22900,2015,2.0244119,52,1,83.599998,0,1,0,1,4,2,0,0
16820,2015,7.7543859,49,1,90.400002,0,1,0,1,2,5,1,0
25180,2015,0,56,1,88.599998,0,0,0,0,2,3,1,0
47260,2023,7.352149,41,1,91.099998,0,1,0,1,2,5,0,0
48140,2021,5.7747726,29,1,89.400002,0,1,0,0,1,3,0,0
15540,2015,.48143789,56,1,91.400002,0,1,0,0,4,5,0,0
15540,2015,.84144342,30,1,91.400002,0,0,0,1,2,2,0,1
15540,2015,.62634248,24,1,91.400002,0,0,1,1,3,5,0,0
15540,2017,.50218499,60,1,91.400002,0,1,0,1,3,5,0,0
15540,2019,0,61,1,91.400002,1,0,0,0,3,3,0,0
15540,2021,.58585179,58,1,91.400002,0,0,1,1,2,2,0,0
30780,2023,3.6035554,18,1,88.5,1,0,0,1,1,4,1,0
33340,2021,4.531846,38,1,89.900002,1,1,0,1,4,5,0,0
39300,2017,3.7556074,61,1,90.099998,0,1,0,1,2,2,0,0
14260,2017,0,49,1,93.800003,0,1,0,0,2,3,0,0
14260,2021,1.7478338,34,1,93.800003,0,1,0,1,1,5,0,1
15540,2013,0,43,1,91.400002,1,1,0,0,3,5,0,0
15540,2013,0,26,1,91.400002,0,0,0,0,4,3,0,0
15540,2013,.38991511,47,1,91.400002,1,1,1,1,3,2,0,0
15540,2013,0,53,1,91.400002,0,1,0,0,4,5,0,0
15540,2015,.4011175,61,1,91.400002,0,1,0,1,4,5,0,0
15540,2019,.98175091,55,1,91.400002,1,1,0,1,3,4,0,0
15540,2019,.4566122,50,1,91.400002,0,1,0,1,3,4,0,0
21140,2017,0,32,1,88.400002,1,1,1,0,1,3,0,0
29100,2013,0,53,1,87.300003,0,1,1,0,2,5,0,0
36740,2015,6.2511544,36,1,92.800003,0,0,0,0,1,2,0,1
36740,2015,6.0473909,63,1,92.800003,1,0,0,1,4,2,1,0
20100,2013,0,61,1,90.599998,1,0,0,0,3,2,0,0
37980,2015,.75702041,58,1,91.599998,0,1,0,1,4,3,0,0
46520,2015,1.148755,51,1,91.699997,0,1,0,1,3,4,0,0
46520,2019,.99467647,52,1,91.699997,0,1,0,1,4,5,0,0
47260,2017,3.5266423,60,1,91.099998,1,0,0,1,4,2,0,0
47900,2023,.67353499,62,1,94.199997,1,0,0,1,4,2,1,0
14260,2017,1.0883076,32,1,93.800003,1,1,0,1,3,4,0,0
46520,2015,0,60,1,91.699997,1,0,0,0,3,2,0,0
46520,2019,0,29,1,91.699997,1,1,0,0,4,2,0,0
46520,2019,1.9644979,27,1,91.699997,1,0,0,1,3,5,0,0
46520,2015,1.0827984,32,1,91.699997,1,1,0,1,4,4,0,0
33460,2017,5.0554967,54,1,92.800003,0,1,1,1,4,5,0,0
40060,2021,13.767139,21,1,89.800003,1,0,0,1,3,4,0,0
36740,2019,11.657641,36,1,92.800003,1,1,0,1,3,4,1,0
36740,2019,0,59,1,92.800003,1,1,0,0,3,3,0,0
37980,2017,.9030416,59,1,91.599998,0,1,0,1,4,5,0,0
37980,2017,0,52,1,91.599998,0,0,0,0,2,3,0,0
46520,2017,1.2575445,49,1,91.699997,1,0,0,1,2,4,0,0
46520,2019,1.3804022,62,1,91.699997,0,1,1,1,4,5,0,0
47900,2017,4.4158788,58,1,94.199997,1,1,0,1,4,5,0,0
47900,2019,0,39,1,94.199997,0,1,0,0,4,5,1,0
46520,2021,1.0835679,42,1,91.699997,0,1,0,0,4,5,0,0
46520,2017,1.9208857,29,1,91.699997,0,0,0,0,4,5,0,0
10740,2019,0,19,1,87.800003,1,0,0,0,2,3,0,0
46520,2017,0,43,1,91.699997,1,1,0,0,1,2,0,0
47260,2019,5.5369258,31,1,91.099998,0,0,0,0,1,5,0,0
10740,2019,1.6230481,21,1,87.800003,0,0,0,1,3,5,0,1
33340,2017,0,36,1,89.900002,1,0,0,0,3,1,0,1
33340,2019,0,43,1,89.900002,1,0,0,0,3,4,1,0
13980,2017,0,45,1,86.699997,0,1,0,0,2,5,0,0
43340,2017,2.1139271,32,1,82.699997,0,0,0,1,3,2,0,0
12580,2015,0,48,1,90.699997,1,1,0,0,3,5,0,0
49340,2017,2.7425523,37,1,92,1,0,0,1,1,2,0,0
49340,2021,4.8860326,38,1,92,1,0,0,1,3,2,0,0
12580,2015,0,32,1,90.699997,1,1,0,0,3,3,1,0
47260,2017,7.5541053,29,1,91.099998,1,0,0,1,4,4,1,0
49340,2019,6.2262349,30,1,92,0,0,0,1,2,5,0,1
28140,2015,3.2400587,55,1,91.300003,1,1,0,1,4,5,0,0
22220,2015,0,31,1,91.199997,0,0,0,0,4,1,0,0
22220,2019,2.0491309,45,1,91.199997,0,1,1,1,2,5,0,1
28140,2021,5.5597081,41,1,91.300003,1,0,0,1,3,4,0,0
14460,2015,7.6509805,32,1,92.900002,0,0,0,1,3,3,0,1
10740,2017,.87217408,37,1,87.800003,0,0,0,0,4,5,0,1
16620,2015,.98853612,42,1,86.300003,0,0,0,0,1,3,0,0
47900,2017,3.6684289,60,1,94.199997,1,0,0,1,2,3,0,0
48140,2015,6.8199878,29,1,89.400002,0,1,0,1,2,3,0,0
48140,2017,3.5887976,40,1,89.400002,0,1,0,1,4,5,0,0
48140,2023,3.8932369,59,1,89.400002,1,0,0,1,2,2,0,0
33340,2019,5.1832557,28,1,89.900002,0,1,1,1,3,4,0,0
40060,2015,4.0083408,52,1,89.800003,1,1,0,1,3,5,0,0
16820,2017,5.53721,55,1,90.400002,0,0,0,1,3,1,0,0
47900,2019,0,55,1,94.199997,0,1,0,0,1,5,0,0
33340,2021,4.1927786,59,1,89.900002,0,1,0,1,4,4,0,0
16740,2015,5.3801579,51,1,91.699997,1,0,0,1,4,5,0,0
16740,2023,9.6629925,52,1,91.699997,0,1,0,1,4,5,0,0
35620,2015,0,21,1,90.900002,1,0,0,0,3,1,0,0
35620,2021,5.4157276,50,1,90.900002,1,0,0,0,1,2,0,1
35620,2019,0,47,1,90.900002,0,1,0,0,4,5,0,0
29820,2015,1.6427939,41,1,90.599998,1,0,0,1,2,3,0,1
35620,2015,5.5603714,46,1,90.900002,1,0,0,0,2,2,0,1
29820,2015,3.2339272,22,1,90.599998,0,0,0,1,2,3,0,1
29820,2015,0,45,1,90.599998,0,1,0,0,4,3,0,0
35620,2019,5.2607031,62,1,90.900002,0,1,0,1,4,5,0,0
16740,2019,0,41,1,91.699997,1,0,0,0,4,5,1,0
35620,2021,7.4965749,51,1,90.900002,0,0,0,1,1,5,1,0
16740,2017,0,45,1,91.699997,0,1,0,0,4,5,0,0
35620,2017,0,64,1,90.900002,0,0,0,0,2,5,0,1
29820,2017,2.6135559,39,1,90.599998,0,0,0,1,2,5,0,0
15540,2021,.6091311,59,1,91.400002,0,0,0,1,2,3,0,0
46520,2015,0,48,1,91.699997,0,0,1,0,2,5,0,0
33340,2015,0,53,1,89.900002,0,1,0,0,2,2,0,1
29820,2015,2.5406971,46,1,90.599998,1,0,0,1,3,5,0,0
45780,2019,5.3869205,60,1,89.300003,0,1,0,1,2,4,0,0
14460,2015,4.206089,54,1,92.900002,0,1,0,1,1,5,0,0
14460,2019,3.7046936,51,1,92.900002,1,1,0,1,3,5,0,0
14460,2021,4.5318251,57,1,92.900002,1,1,0,1,2,5,0,0
29820,2019,0,59,1,90.599998,0,1,0,0,1,5,0,1
33340,2021,4.0204005,44,1,89.900002,0,1,0,0,4,5,0,0
33340,2023,3.3019078,63,1,89.900002,1,0,0,1,4,4,0,0
33340,2017,3.3270054,37,1,89.900002,1,1,0,1,4,5,0,0
33340,2019,4.1943817,54,1,89.900002,0,1,0,1,4,5,0,0
33340,2021,3.7133572,62,1,89.900002,1,1,0,1,2,4,0,0
34980,2021,4.8437572,51,1,91.599998,0,1,1,1,4,5,0,0
34980,2017,3.8622663,28,1,91.599998,1,1,1,1,4,5,0,0
41700,2017,5.1911044,62,1,90.599998,0,1,0,1,3,3,0,1
21660,2021,3.0202818,60,1,91.599998,0,1,0,1,2,3,0,0
21660,2023,3.0638659,34,1,91.599998,1,0,0,1,3,2,0,0
36220,2015,0,58,1,85.199997,1,1,0,0,1,3,0,1
10900,2015,0,63,1,89.400002,0,1,1,0,4,5,0,0
10900,2017,0,63,1,89.400002,0,1,0,0,2,5,0,0
31180,2017,0,28,1,87.199997,0,1,0,0,2,5,0,1
31180,2019,5.9046998,55,1,87.199997,1,1,0,1,4,5,0,0
39300,2017,1.4959542,45,1,90.099998,1,1,0,1,3,5,0,0
39300,2015,1.1718446,32,1,90.099998,1,1,0,1,4,4,0,0
43620,2019,1.3705515,51,1,92.800003,1,1,1,1,3,4,0,0
33460,2023,3.7821751,37,1,92.800003,1,0,0,1,4,5,0,0
11540,2017,4.1981516,48,1,92.199997,0,0,0,1,3,2,0,0
11540,2017,4.1430454,52,1,92.199997,1,0,0,1,3,5,0,0
25180,2015,0,37,1,88.599998,1,0,0,0,2,2,0,0
16620,2015,0,34,1,86.300003,0,0,1,0,3,1,0,0
16620,2015,0,57,1,86.300003,0,1,1,0,1,3,0,0
16620,2017,0,59,1,86.300003,0,1,0,0,4,5,0,0
47260,2017,0,29,1,91.099998,0,1,0,0,4,5,0,0
25180,2019,0,22,1,88.599998,1,0,0,0,2,3,0,1
16620,2021,1.6723679,34,1,86.300003,1,0,0,1,4,4,0,0
38900,2015,3.8999772,55,1,93.599998,0,0,1,0,2,2,0,0
38900,2017,3.6066003,42,1,93.599998,1,1,0,1,3,3,0,0
38900,2021,3.7166548,42,1,93.599998,0,1,1,1,4,5,0,0
16620,2017,1.3747882,24,1,86.300003,0,0,0,1,2,4,0,0
26580,2015,0,22,1,84.099998,1,1,0,0,2,1,0,0
26580,2023,1.0473875,42,1,84.099998,0,1,0,1,4,5,0,0
22900,2017,2.0565946,24,1,83.599998,1,1,0,1,3,4,0,0
33340,2017,3.4919109,47,1,89.900002,0,1,0,1,4,5,0,0
33340,2019,4.8269939,44,1,89.900002,0,1,0,1,3,5,0,0
22140,2015,1.2129591,62,1,69.300003,1,0,0,1,4,1,0,1
14460,2019,0,26,1,92.900002,0,0,0,0,2,5,0,0
47900,2019,4.6085806,46,1,94.199997,0,1,0,1,4,5,0,0
15540,2013,0,52,1,91.400002,0,0,1,0,4,4,0,0
15540,2023,.8702181,35,1,91.400002,1,1,0,1,4,5,0,0
15540,2021,.63570303,38,1,91.400002,0,1,1,1,3,5,0,0
26580,2015,.82800251,35,1,84.099998,1,1,0,1,3,5,0,0
26580,2017,1.0650322,48,1,84.099998,1,0,0,1,2,2,0,0
26580,2017,.79540563,47,1,84.099998,1,1,0,1,2,4,0,0
16820,2019,11.424764,40,1,90.400002,1,0,0,1,4,5,1,0
34060,2017,0,46,1,88.900002,1,1,0,0,3,5,0,0
30780,2019,0,36,1,88.5,1,0,1,0,4,2,1,0
49340,2017,0,35,1,92,0,1,0,0,3,5,0,0
25180,2017,0,63,1,88.599998,1,1,0,0,2,5,0,0
39300,2013,.54323721,34,1,90.099998,0,1,0,1,4,5,0,0
12580,2013,2.9859107,59,1,90.699997,0,0,0,1,4,5,0,0
14460,2013,.61663109,35,1,92.900002,1,0,0,1,4,4,0,0
14860,2013,1.8007998,33,1,92.900002,0,1,0,1,4,5,0,0
15540,2017,.49682069,55,1,91.400002,1,1,0,1,3,5,0,0
33340,2021,4.5050731,45,1,89.900002,0,0,0,1,3,5,0,0
46520,2017,1.6174532,41,1,91.699997,1,1,0,1,3,5,0,0
46520,2019,0,57,1,91.699997,0,0,0,0,3,4,0,0
25180,2017,0,62,1,88.599998,0,1,1,0,2,5,0,0
25180,2015,1.0498971,45,1,88.599998,1,1,0,1,4,5,0,0
33340,2019,0,29,1,89.900002,1,0,0,0,3,3,1,0
38220,2019,0,47,1,78.800003,0,0,0,0,3,4,0,0
38220,2019,0,40,1,78.800003,0,0,0,0,1,4,1,0
25180,2019,0,52,1,88.599998,1,1,0,0,3,5,1,0
33340,2021,6.8736591,54,1,89.900002,0,0,0,1,2,4,0,0
33340,2023,4.0986462,31,1,89.900002,1,0,0,0,4,4,0,0
15540,2013,.53002298,23,1,91.400002,1,0,0,1,2,2,0,0
15540,2013,.43881321,61,1,91.400002,1,1,0,1,4,3,0,0
15540,2015,.56496751,62,1,91.400002,0,1,0,1,4,5,0,0
15540,2013,.42178261,49,1,91.400002,1,1,0,1,3,5,0,0
15540,2021,1.4696428,29,1,91.400002,1,1,0,1,4,1,0,0
15540,2015,.54540157,28,1,91.400002,0,0,0,0,4,5,0,0
15540,2017,0,47,1,91.400002,1,1,0,0,4,5,0,0
15540,2015,.52237719,47,1,91.400002,0,1,0,1,3,4,0,0
38220,2021,1.8820273,47,1,78.800003,0,1,0,1,4,5,0,0
22220,2017,1.7544204,55,1,91.199997,0,0,0,1,3,2,0,0
22220,2023,2.293638,45,1,91.199997,1,0,1,0,4,2,0,0
14860,2013,0,44,1,92.900002,1,1,0,0,4,5,0,0
41740,2013,0,52,1,94.300003,0,1,0,0,3,5,0,0
35620,2013,4.5486851,62,1,90.900002,0,1,0,1,2,5,0,0
47900,2013,3.8719835,44,1,94.199997,1,0,0,1,4,4,0,0
41740,2013,0,52,1,94.300003,0,1,0,0,1,3,0,1
14460,2013,3.665966,51,1,92.900002,0,1,0,1,4,5,0,0
36420,2013,0,50,1,90.699997,0,1,0,0,4,5,0,0
12060,2013,0,37,1,92.800003,0,1,0,0,4,2,0,1
15540,2013,.42178261,45,1,91.400002,1,1,1,1,3,5,0,0
15540,2015,.4271076,57,1,91.400002,1,1,1,1,4,4,0,0
15540,2017,.59747988,30,1,91.400002,1,0,0,1,4,4,0,0
15540,2015,0,55,1,91.400002,1,0,0,0,2,5,0,0
15540,2017,0,56,1,91.400002,0,1,0,0,4,5,0,0
15540,2019,.68817037,45,1,91.400002,0,1,0,1,4,5,0,0
33660,2013,0,48,1,85.800003,0,1,0,0,3,4,0,0
14460,2013,0,43,1,92.900002,0,1,0,0,4,5,0,0
36540,2013,0,45,1,91.400002,1,1,0,0,4,5,0,0
35620,2013,4.9639511,34,1,90.900002,1,0,0,1,1,3,0,0
41180,2013,2.901237,44,1,90.900002,1,0,0,1,4,4,0,0
35620,2013,0,58,1,90.900002,1,0,0,0,4,5,0,0
42660,2013,3.3883297,49,1,94.5,0,1,0,1,3,5,0,0
37980,2013,0,58,1,91.599998,0,1,0,0,3,4,0,1
20500,2013,0,25,1,91.900002,0,0,0,0,3,3,1,0
37980,2013,3.7510173,53,1,91.599998,0,1,0,1,4,4,0,0
33100,2013,5.0683341,54,1,89.199997,1,0,0,1,4,2,1,0
47900,2013,.31172091,46,1,94.199997,1,0,1,0,4,4,0,0
16980,2019,0,29,1,90.800003,0,1,0,0,2,5,0,1
17900,2021,5.3851171,29,1,89.199997,0,1,0,1,4,5,0,0
33340,2019,6.1824427,57,1,89.900002,1,1,0,1,2,2,1,0
22900,2015,1.8437523,20,1,83.599998,1,1,0,1,2,1,0,0
22900,2021,2.9353409,24,1,83.599998,1,0,1,0,2,3,0,0
15540,2017,.59747988,30,1,91.400002,1,1,0,1,4,5,0,0
46520,2021,1.46947,39,1,91.699997,0,1,0,1,3,5,0,1
38900,2019,0,32,1,93.599998,0,1,0,0,4,5,0,0
47900,2013,0,45,1,94.199997,0,1,0,0,4,5,0,0
40900,2017,5.9088559,25,1,93.300003,0,0,0,0,3,4,0,0
13820,2023,4.1583505,42,1,88.800003,1,0,1,1,3,5,0,0
38220,2023,3.0409484,57,1,78.800003,0,1,0,1,2,2,0,0
40900,2019,5.2646751,46,1,93.300003,1,1,1,1,3,5,0,0
40900,2017,4.8029017,30,1,93.300003,1,0,0,0,4,5,0,0
44060,2015,3.7773087,32,1,91,1,1,0,1,4,5,0,0
42140,2015,.7947641,27,1,88.300003,1,0,0,1,2,3,0,1
33100,2019,8.720212,64,1,89.199997,0,0,0,1,2,3,0,1
27500,2015,3.7105458,43,1,89.300003,0,0,0,1,3,4,0,0
34820,2017,4.2813206,48,1,91.599998,1,1,0,1,3,1,0,0
34820,2019,3.9778481,45,1,91.599998,1,1,1,1,3,4,0,0
42660,2013,0,52,1,94.5,0,1,0,0,2,5,0,0
47900,2019,0,28,1,94.199997,0,1,0,0,4,5,0,0
36780,2015,0,56,1,90.199997,1,1,0,0,2,5,0,0
34060,2015,0,30,1,88.900002,0,0,0,0,4,1,0,0
34060,2015,0,28,1,88.900002,1,0,0,0,3,3,0,0
47900,2013,0,55,1,94.199997,1,1,0,0,3,5,0,0
27500,2013,2.3286016,53,1,89.300003,0,1,1,1,2,3,0,0
38900,2015,4.2363815,32,1,93.599998,1,1,0,1,2,3,0,0
17660,2017,.72164673,33,1,91.199997,1,1,0,1,4,5,0,0
17660,2019,1.5499347,27,1,91.199997,0,0,0,1,2,4,0,0
29200,2019,4.2685862,62,1,88.599998,0,1,0,1,4,5,0,0
29200,2021,3.5415421,52,1,88.599998,0,0,0,1,4,5,0,0
17660,2019,0,63,1,91.199997,0,1,0,0,3,3,0,0
24860,2017,3.4129369,62,1,89,0,1,0,1,4,5,0,0
30780,2017,2.0457506,44,1,88.5,0,1,0,0,2,5,0,0
30780,2019,0,46,1,88.5,1,0,0,0,4,5,0,0
36740,2017,0,20,1,92.800003,1,1,1,0,1,3,0,1
36740,2015,0,28,1,92.800003,1,0,0,0,4,2,0,0
36740,2019,0,64,1,92.800003,1,0,0,0,2,2,0,0
36740,2019,12.329051,31,1,92.800003,1,0,0,1,2,2,1,0
36740,2021,7.8300767,62,1,92.800003,0,1,0,1,3,3,1,0
39300,2019,5.4359674,38,1,90.099998,0,1,0,1,3,3,0,0
37100,2019,5.0328927,57,1,93.199997,0,1,0,1,4,5,0,0
47900,2015,4.909554,29,1,94.199997,1,1,0,1,4,5,0,0
27500,2017,5.6005139,42,1,89.300003,1,1,0,1,3,5,0,0
47900,2017,4.1923065,62,1,94.199997,1,1,0,1,4,5,0,0
42660,2015,3.4763446,39,1,94.5,0,0,0,1,4,5,0,0
28140,2015,0,25,1,91.300003,1,0,0,0,3,3,0,0
28140,2019,0,46,1,91.300003,0,0,0,0,3,5,0,0
28140,2017,0,36,1,91.300003,0,0,0,0,3,1,0,0
28140,2021,2.686095,44,1,91.300003,0,0,0,1,4,5,0,0
29180,2015,0,54,1,88.099998,1,0,0,0,4,5,0,0
29180,2019,2.1606593,61,1,88.099998,1,0,0,1,3,2,0,0
28140,2015,0,35,1,91.300003,1,0,0,0,3,3,1,0
43340,2015,2.9432836,44,1,82.699997,0,1,0,1,4,2,1,0
17140,2021,3.6907153,45,1,91,1,1,0,1,4,5,0,0
43340,2019,0,44,1,82.699997,1,1,1,0,4,5,0,0
48620,2019,2.4925115,60,1,90.099998,0,1,0,1,4,5,0,0
28140,2017,4.083858,34,1,91.300003,0,0,0,1,4,3,0,1
28140,2015,4.5203109,56,1,91.300003,0,1,0,1,4,5,0,0
28140,2017,5.6876245,40,1,91.300003,1,0,0,1,4,4,1,0
47260,2017,0,24,1,91.099998,1,1,0,0,3,5,0,0
47900,2015,3.9671986,25,1,94.199997,0,0,1,1,4,2,1,0
47900,2019,4.0200224,43,1,94.199997,0,1,0,1,4,5,0,0
39540,2015,0,60,1,90.099998,0,1,1,0,3,1,0,0
39540,2017,3.376734,63,1,90.099998,1,1,0,1,4,5,0,0
39540,2017,0,32,1,90.099998,1,0,0,0,3,1,1,0
39540,2019,5.0377192,52,1,90.099998,0,1,0,1,3,5,0,0
41860,2015,4.5815063,61,1,94.099998,0,1,1,1,4,5,0,0
22220,2015,2.0518289,48,1,91.199997,1,1,0,1,4,5,0,0
22220,2017,0,38,1,91.199997,0,0,0,0,2,2,0,0
22220,2019,0,41,1,91.199997,1,0,0,0,4,1,0,1
36540,2017,0,33,1,91.400002,0,1,0,0,3,5,0,0
40380,2017,0,33,1,89.300003,0,1,0,0,4,4,0,0
45780,2015,0,25,1,89.300003,0,0,0,0,2,2,1,0
14460,2015,1.2448626,49,1,92.900002,0,1,0,1,3,5,0,0
37980,2019,4.6149373,42,1,91.599998,0,1,0,1,4,5,0,0
35620,2019,0,40,1,90.900002,1,0,0,0,4,5,1,0
18140,2017,0,57,1,92.900002,1,1,1,0,3,5,0,0
45060,2019,5.7039776,51,1,89.599998,1,0,0,1,4,5,0,0
49180,2019,6.34547,50,1,88.400002,1,1,0,1,4,5,1,0
10580,2015,4.340385,60,1,90.099998,0,1,0,1,1,5,0,0
36540,2019,0,39,1,91.400002,1,1,0,0,4,5,0,0
36540,2021,1.9001601,62,1,91.400002,0,1,0,1,2,5,0,0
36540,2017,1.77428,28,1,91.400002,0,0,0,1,3,4,0,0
36540,2019,2.3607512,48,1,91.400002,0,0,0,1,2,2,0,0
40380,2021,6.8631477,54,1,89.300003,0,1,1,1,4,1,0,0
14460,2015,1.2538382,50,1,92.900002,1,1,0,1,4,5,0,0
14460,2019,.89745092,58,1,92.900002,0,1,0,1,2,5,0,0
14460,2019,1.1348885,47,1,92.900002,0,1,0,1,2,5,0,0
40380,2019,12.676779,28,1,89.300003,1,0,0,0,3,2,1,0
49020,2019,5.0669179,38,1,87.400002,0,0,0,1,2,4,0,0
45780,2015,0,40,1,89.300003,1,0,0,0,3,2,0,0
28420,2019,3.4672191,32,1,92,1,0,0,1,3,2,0,0
